path,key,value_type,value,year,session_id
root.records[32].ElapsedTime,ElapsedTime,str,No Time,2026,6835
root.records[32].LapsComplete,LapsComplete,NoneType,None,2026,6835
root.records[32].LapsDown,LapsDown,NoneType,None,2026,6835
root.records[32].BestLapTime,BestLapTime,NoneType,None,2026,6835
root.records[32].InLap,InLap,NoneType,None,2026,6835
root.records[32].LapsLed,LapsLed,NoneType,None,2026,6835
root.records[32].QualLap1,QualLap1,str, ,2026,6835
root.records[32].QualLap2,QualLap2,str, ,2026,6835
root.records[32].QualLap3,QualLap3,str, ,2026,6835
root.records[32].QualLap4,QualLap4,str, ,2026,6835
root.SessionReports,SessionReports,list,,2026,6835
root.SessionReports[0].DocumentID,DocumentID,str,bf8b6e4e-5457-40c8-85e8-1db59c25b1eb,2026,6835
root.SessionReports[0].Name,Name,str,Overall Results,2026,6835
root.SessionReports[0].Url,Url,str,INDYCAR/Documents/5526/6835/indycar-results-quals-poleday.pdf,2026,6835
root.SessionReports[0].FileType,FileType,str,application/pdf,2026,6835
root.SessionReports[0].modified_date,modified_date,str,/Date(1779072984097)/,2026,6835
root.SessionReports[0].IsActive,IsActive,bool,True,2026,6835
root.SessionReports[0].DocumentType,DocumentType,str,Overall Results,2026,6835
root.SessionReports[0].SortOrder,SortOrder,int,6,2026,6835
root.SessionReports[1].DocumentID,DocumentID,str,ee14a3c4-f825-4005-a27a-add9d28b2f97,2026,6835
root.SessionReports[1].Name,Name,str,Results,2026,6835
root.SessionReports[1].Url,Url,str,INDYCAR/Documents/5526/6835/indycar-results-quals-poleday.pdf,2026,6835
root.SessionReports[1].FileType,FileType,str,application/pdf,2026,6835
root.SessionReports[1].modified_date,modified_date,str,/Date(1779072996607)/,2026,6835
root.SessionReports[1].IsActive,IsActive,bool,True,2026,6835
root.SessionReports[1].DocumentType,DocumentType,str,Results,2026,6835
root.SessionReports[1].SortOrder,SortOrder,int,8,2026,6835
root.SessionReports[2].DocumentID,DocumentID,str,0992c81a-80e8-48a3-8312-46215ebebc28,2026,6835
root.SessionReports[2].Name,Name,str,Section Results,2026,6835
root.SessionReports[2].Url,Url,str,INDYCAR/Documents/5526/6835/indycar-sectionresults-quals-poleday.pdf,2026,6835
root.SessionReports[2].FileType,FileType,str,application/pdf,2026,6835
root.SessionReports[2].modified_date,modified_date,str,/Date(1779058413443)/,2026,6835
root.SessionReports[2].IsActive,IsActive,bool,True,2026,6835
root.SessionReports[2].DocumentType,DocumentType,str,Section Results,2026,6835
root.SessionReports[2].SortOrder,SortOrder,int,9,2026,6835
root.SessionReports[3].DocumentID,DocumentID,str,c0d562dc-9afb-4426-a6fe-9bc0b4271804,2026,6835
root.SessionReports[3].Name,Name,str,Top Section Times,2026,6835
root.SessionReports[3].Url,Url,str,INDYCAR/Documents/5526/6835/indycar-topsectiontimes-quals-poleday.pdf,2026,6835
root.SessionReports[3].FileType,FileType,str,application/pdf,2026,6835
root.SessionReports[3].modified_date,modified_date,str,/Date(1779058423180)/,2026,6835
root.SessionReports[3].IsActive,IsActive,bool,True,2026,6835
root.SessionReports[3].DocumentType,DocumentType,str,Top Section Times,2026,6835
root.SessionReports[3].SortOrder,SortOrder,int,10,2026,6835
